1.136400e+01 3.270210e+01
4.839159e-01  1.412177e-01
5.477729e-01  3.909926e-01
5.481158e-01  6.105373e-02
4.909222e-01  3.634854e-01
3.865865e-01  8.336505e-02
4.999696e-01  3.206056e-01
6.198577e-01  4.085763e-01
3.871462e-01  1.283850e-02
4.217987e-01  9.353122e-02
4.714239e-01  1.497516e-01
4.401096e-01  7.875138e-02
5.497844e-01  5.269749e-01
5.401281e-01  2.194092e-01
6.300735e-01  1.183382e-01
5.602926e-01  3.124642e-01
6.442737e-01  2.352732e-01
5.739624e-01  1.975305e-01
5.512001e-01  1.951195e-01
6.168692e-01  1.603908e-01
5.601800e-01  4.363449e-02
5.469646e-01  1.461503e-01
5.558813e-01  2.312809e-01
5.377482e-01  3.325154e-01
3.272587e-01  2.007557e-01
4.068568e-01  2.054755e-01
4.048858e-01  1.660625e-01
6.279583e-01  3.160661e-01
4.968425e-01  2.273100e-01
4.854808e-01  2.149638e-01
4.023390e-01  1.889743e-01
5.285304e-01  2.458702e-01
6.276560e-01  3.841152e-01
4.211797e-01  6.402878e-02
4.417874e-01  6.187867e-02
5.116289e-01  1.891520e-01
5.342703e-01  3.495301e-01
4.336861e-01  2.209603e-01
3.249013e-01  1.886770e-01
5.581178e-01  3.152973e-01
6.149222e-01  4.046885e-01
4.083284e-01  1.409295e-02
4.300420e-01  3.852226e-02
5.461499e-01  2.627375e-01
3.752136e-01  1.628491e-01
6.166287e-01  3.176280e-01
5.224606e-01  2.517989e-01
5.033581e-01  2.370735e-01
3.734393e-01  1.876285e-01
4.800420e-01  3.724737e-01
3.737513e-01  1.507215e-01
6.077342e-01  3.025388e-01
5.341734e-01  5.104670e-01
5.886054e-01  2.568864e-01
4.960811e-01  2.619373e-01
6.116569e-01  3.446305e-01
5.014949e-01  1.830030e-01
4.665486e-01  1.254039e-01
4.695664e-01  1.005828e-01
6.339333e-01  6.200867e-01
4.947922e-01  2.463680e-01
5.115251e-01  2.268326e-01
6.192922e-01  3.263648e-01
5.360485e-01  3.483416e-01
6.079051e-01  1.844240e-01
6.099805e-01  5.889848e-01
4.478489e-01  1.191701e-01
6.023043e-01  5.174362e-01
4.565905e-01  1.903250e-01
4.618114e-01  2.560160e-01
5.492297e-01  5.884111e-01
4.596813e-01  1.404544e-01
3.973111e-01  1.348424e-01
6.193012e-01  4.157308e-01
5.019321e-01  1.197221e-02
4.541494e-01  8.466271e-02
5.998746e-01  2.713195e-01
4.787697e-01  2.413285e-01
5.287899e-01  3.468880e-01
4.017080e-01  2.499948e-01
3.373094e-01  1.798844e-01
4.854808e-01  2.149638e-01
6.279583e-01  3.160661e-01
4.023390e-01  1.889743e-01
4.048858e-01  1.660625e-01
4.968425e-01  2.273100e-01
4.417874e-01  6.187867e-02
6.276560e-01  3.841152e-01
5.116289e-01  1.891520e-01
5.285304e-01  2.458702e-01
4.211797e-01  6.402878e-02
4.912671e-01  3.010629e-01
3.206881e-01  1.969370e-01
5.006427e-01  2.791822e-01
3.795351e-01  1.142244e-01
5.585435e-01  2.713471e-01
5.992615e-01  2.849529e-01
5.794179e-01  2.643335e-01
3.743026e-01  1.744351e-01
5.890795e-01  2.579660e-01
5.587819e-01  2.549881e-01
3.957571e-01  1.535698e-01
3.870686e-01  4.682015e-02
6.046793e-01  3.399233e-01
5.336707e-01  5.992392e-01
4.791170e-01  2.551533e-01
3.535337e-01  9.240113e-02
5.366403e-01  1.779557e-01
6.059322e-01  5.624495e-01
5.829448e-01  3.216617e-01
4.920083e-01  1.618282e-01
5.656374e-01  2.543311e-01
6.196917e-01  2.981611e-01
5.229451e-01  2.185681e-01
5.481823e-01  3.531815e-01
3.774825e-01  1.679534e-02
5.531661e-01  4.591797e-01
5.236018e-01  1.307271e-01
4.787697e-01  2.413285e-01
6.193012e-01  4.157308e-01
5.452606e-01  2.993117e-01
3.647149e-01  1.639829e-02
6.084401e-01  3.073719e-01
3.973111e-01  1.348424e-01
5.307139e-01  9.245921e-03
4.478489e-01  1.191701e-01
6.192922e-01  3.263648e-01
5.575517e-01  3.142295e-01
6.257592e-01  1.967430e-01
5.889890e-01  4.673440e-01
5.115251e-01  2.268326e-01
6.081438e-01  3.457075e-02
5.608319e-01  2.063593e-01
5.336707e-01  5.992392e-01
3.535337e-01  9.240113e-02
4.791170e-01  2.551533e-01
3.394505e-01  1.610754e-01
5.992615e-01  2.849529e-01
5.585435e-01  2.713471e-01
5.229451e-01  2.185681e-01
3.743026e-01  1.744351e-01
6.059322e-01  5.624495e-01
5.829448e-01  3.216617e-01
4.920083e-01  1.618282e-01
5.656374e-01  2.543311e-01
6.196917e-01  2.981611e-01
4.912671e-01  3.010629e-01
5.006427e-01  2.791822e-01
3.206881e-01  1.969370e-01
5.924680e-01  1.921106e-01
5.890795e-01  2.579660e-01
5.587819e-01  2.549881e-01
3.957571e-01  1.535698e-01
3.870686e-01  4.682015e-02
6.046793e-01  3.399233e-01
5.794179e-01  2.643335e-01
4.997637e-01  3.094768e-01
5.307139e-01  9.245921e-03
5.575517e-01  3.142295e-01
6.257592e-01  1.967430e-01
6.081438e-01  3.457075e-02
5.608319e-01  2.063593e-01
3.774825e-01  1.679534e-02
5.531661e-01  4.591797e-01
5.236018e-01  1.307271e-01
5.452606e-01  2.993117e-01
3.647149e-01  1.639829e-02
4.800420e-01  3.724737e-01
5.341734e-01  5.104670e-01
3.737513e-01  1.507215e-01
6.116569e-01  3.446305e-01
5.014949e-01  1.830030e-01
4.665486e-01  1.254039e-01
4.695664e-01  1.005828e-01
6.339333e-01  6.200867e-01
3.606047e-01  1.711482e-01
5.224606e-01  2.517989e-01
6.166287e-01  3.176280e-01
5.886054e-01  2.568864e-01
3.734393e-01  1.876285e-01
5.342703e-01  3.495301e-01
3.249013e-01  1.886770e-01
5.167698e-01  1.627874e-01
4.336861e-01  2.209603e-01
5.033581e-01  2.370735e-01
5.496265e-01  3.346039e-01
5.581178e-01  3.152973e-01
6.149222e-01  4.046885e-01
4.083284e-01  1.409295e-02
4.300420e-01  3.852226e-02
5.461499e-01  2.627375e-01
4.618114e-01  2.560160e-01
5.492297e-01  5.884111e-01
4.596813e-01  1.404544e-01
5.019321e-01  1.197221e-02
4.541494e-01  8.466271e-02
4.947922e-01  2.463680e-01
5.360485e-01  3.483416e-01
6.079051e-01  1.844240e-01
6.023043e-01  5.174362e-01
4.565905e-01  1.903250e-01
3.549726e-01  6.928318e-02
5.381692e-01  6.306730e-02
5.570277e-01  1.580015e-01
5.860711e-01  4.330823e-01
5.617369e-01  1.931414e-01
5.977390e-01  1.920919e-01
6.205491e-01  9.554826e-02
6.318970e-01  1.570244e-01
5.381129e-01  5.653034e-01
4.994514e-01  1.298369e-01
5.469646e-01  1.461503e-01
6.182451e-01  2.645334e-01
5.558813e-01  2.312809e-01
3.242450e-01  1.950326e-01
5.437549e-01  8.300791e-02
5.670473e-01  2.783294e-01
5.998628e-01  1.392686e-02
6.571886e-01  2.866417e-01
6.359187e-01  2.712491e-03
6.165789e-01  2.489991e-01
6.497767e-01  2.649990e-01
5.203543e-01  3.464356e-01
5.380055e-01  2.327529e-01
6.168692e-01  1.603908e-01
6.144474e-01  1.173517e-01
5.601800e-01  4.363449e-02
5.203543e-01  3.464356e-01
5.380055e-01  2.327529e-01
6.117663e-01  2.888377e-02
6.359187e-01  2.712491e-03
6.571886e-01  2.866417e-01
6.144474e-01  1.173517e-01
6.497767e-01  2.649990e-01
5.437549e-01  8.300791e-02
5.670473e-01  2.783294e-01
6.300735e-01  1.183382e-01
6.165789e-01  2.489991e-01
5.602926e-01  3.124642e-01
5.381129e-01  5.653034e-01
4.994514e-01  1.298369e-01
6.105828e-01  5.148657e-01
5.977390e-01  1.920919e-01
5.617369e-01  1.931414e-01
6.182451e-01  2.645334e-01
6.318970e-01  1.570244e-01
5.381692e-01  6.306730e-02
5.570277e-01  1.580015e-01
6.442737e-01  2.352732e-01
6.205491e-01  9.554826e-02
5.739624e-01  1.975305e-01
4.678701e-01  1.309174e-01
5.526912e-01  1.982256e-01
